timestamp,sum,mean,median,count,rate,btc_price,last
1582466392.6274245,406.36,0.19,0.23,2194,1.22,9892.52,0.08
1582466423.1591427,413.57,0.19,0.23,2225,1.24,9892.52,0.1
1582466453.3001568,414.15,0.19,0.23,2227,1.24,9892.52,0.27
1582466483.6824188,418.37,0.19,0.23,2245,1.25,9882.51,-0.1
1582466513.814435,422.93,0.19,0.23,2237,1.24,9882.51,0.2
1582466543.9759123,423.19,0.19,0.23,2238,1.24,9882.13,0.25
1582466576.3068624,422.18,0.19,0.23,2251,1.25,9880.05,-0.24
1582466606.529578,422.11,0.19,0.23,2260,1.26,9886.24,-0.31
1582466638.6545258,422.41,0.19,0.23,2251,1.25,9884.66,0.36
1582466668.8972948,421.5,0.19,0.23,2233,1.24,9887.51,0.3
1582466701.2322834,423.71,0.19,0.23,2228,1.24,9884.17,0.17
1582466731.33594,435.42,0.19,0.23,2243,1.25,9882.4,0.18
1582466761.6825953,440.76,0.2,0.23,2245,1.25,9883.87,-0.05
1582466793.1102767,442.1,0.2,0.23,2248,1.25,9887.49,0.49
1582466825.9626431,452.52,0.2,0.24,2269,1.26,9887.88,0.92
1582466856.2217026,455.15,0.2,0.23,2283,1.27,9887.89,0.21
1582466887.4815032,454.06,0.2,0.23,2288,1.27,9889.68,0.08
1582466917.5706985,464.19,0.2,0.24,2305,1.28,9889.68,0.08
1582466948.6892054,465.42,0.2,0.24,2323,1.29,9894.74,-0.23
1582466978.6997955,467.95,0.2,0.24,2330,1.29,9896.32,0.3
1582467009.624725,470.19,0.2,0.24,2338,1.3,9894.45,0.39
1582467040.2575984,471.49,0.2,0.24,2347,1.3,9902.07,0.26
1582467071.9267852,468.71,0.2,0.24,2348,1.31,9907.39,0.12
1582467102.2657535,477.03,0.2,0.24,2369,1.32,9907.54,0.26
1582467132.4373899,479.62,0.2,0.24,2367,1.32,9904.79,-0.79
1582467163.038332,476.33,0.2,0.24,2353,1.31,9901.35,0.8
1582467193.5837388,480.07,0.2,0.24,2350,1.31,9906.62,0.08
1582467224.448644,486.48,0.21,0.24,2369,1.32,9901.88,0.24
1582467254.8397746,490.09,0.21,0.24,2386,1.33,9900.61,0.35
1582467285.8360956,500.51,0.21,0.25,2392,1.33,9900.01,0.19
1582467315.860518,510.44,0.21,0.25,2417,1.34,9900.01,0.26
1582467345.8752558,518.07,0.21,0.25,2434,1.35,9900.01,0.36
1582467377.1844594,519.07,0.21,0.25,2430,1.35,9904.26,0.08
1582467407.4713187,524.18,0.21,0.25,2443,1.36,9903.93,-0.24
1582467438.0956345,527.97,0.22,0.25,2451,1.36,9906.09,0.23
1582467468.366305,531.59,0.22,0.25,2460,1.37,9904.45,0.3
1582467498.4531648,538.57,0.22,0.26,2458,1.37,9906.23,-0.25
1582467528.700539,541.9,0.22,0.26,2460,1.37,9913.02,0.08
1582467558.8773057,539.9,0.22,0.26,2446,1.36,9914.7,0.08
1582467590.5217636,533.78,0.22,0.25,2430,1.35,9910.67,0.08
1582467620.9118009,535.91,0.22,0.25,2424,1.35,9913.15,0.41
1582467652.3628252,539.77,0.22,0.25,2426,1.35,9915,0.25
1582467682.644358,540.33,0.22,0.25,2420,1.35,9917.37,0.08
1582467713.3019683,538,0.22,0.25,2416,1.34,9918.87,-0.25
1582467743.3629868,533.82,0.22,0.25,2416,1.34,9914.5,-0.03
1582467773.7901163,534.03,0.22,0.25,2424,1.35,9912.83,0.08
1582467804.6815338,532.3,0.22,0.25,2416,1.34,9912.07,0.04
1582467835.7992058,532.01,0.22,0.25,2425,1.35,9912.09,0.35
1582467866.2785187,540.04,0.22,0.25,2453,1.36,9912.71,-0.43
1582467896.729544,544.54,0.22,0.25,2457,1.37,9915.96,0.31
1582467927.4909804,540.46,0.22,0.25,2458,1.37,9916.54,0.24
1582467960.411479,546.34,0.22,0.25,2468,1.37,9918.7,0.5
1582467990.6740284,553.86,0.22,0.25,2480,1.38,9918.79,0.08
1582468022.2396407,560.32,0.22,0.25,2492,1.39,9919.99,0.3
1582468053.1096237,560.44,0.23,0.25,2481,1.38,9919.99,0.64
1582468083.9853966,560.05,0.23,0.25,2475,1.38,9919.59,0.28
1582468114.4305735,561.65,0.23,0.25,2487,1.38,9918.24,0.12
1582468145.0225797,560.62,0.22,0.25,2493,1.39,9911.85,-0.79
1582468175.1486666,559.74,0.22,0.25,2505,1.39,9915.08,0.2
1582468205.4495356,566.02,0.22,0.25,2516,1.4,9918.18,0.48
1582468236.4927418,569.66,0.23,0.25,2480,1.38,9919.98,0.34
1582468266.6124973,574.89,0.23,0.25,2480,1.38,9916.39,0.31
1582468296.836962,576.31,0.23,0.25,2490,1.38,9919.74,0.34
1582468327.5494783,581.38,0.23,0.25,2497,1.39,9919.19,0.39
1582468357.677988,587.09,0.24,0.25,2498,1.39,9919.98,0.68
1582468388.3161695,596.91,0.24,0.25,2510,1.4,9919.68,0.17
1582468419.3324947,595.88,0.24,0.25,2506,1.39,9919.51,0.08
1582468449.5880115,605.13,0.24,0.25,2535,1.41,9919.69,0.84
1582468479.7041051,607.04,0.24,0.25,2543,1.41,9919.51,-0.79
1582468509.9074323,599.98,0.24,0.25,2537,1.41,9915,0.26
1582468540.2781715,599.29,0.24,0.25,2542,1.41,9915.49,0.08
1582468571.316815,599.13,0.24,0.25,2547,1.42,9915.48,0.89
1582468601.7161274,603.96,0.24,0.25,2568,1.43,9915.18,0.46
1582468632.58937,604.07,0.24,0.25,2567,1.43,9910.01,0.1
1582468663.0857272,607.46,0.24,0.25,2565,1.43,9910.01,0.31
1582468693.996431,612.13,0.24,0.25,2574,1.43,9910.01,0.08
1582468724.2585304,606.9,0.24,0.25,2566,1.43,9910.01,0.04
1582468754.3110588,611.18,0.24,0.25,2576,1.43,9913.98,0.4
