timestamp,sum,mean,median,count,rate,btc_price,last
1581753607.1738272,328.43,0.23,0.25,1432,0.8,10232.84,0.35
1581753638.4637012,338.31,0.23,0.25,1481,0.82,10231.56,-0.1
1581753669.6111596,343.78,0.23,0.25,1516,0.84,10231.57,0.14
1581753700.6511507,342.98,0.22,0.25,1525,0.85,10231.56,0.24
1581753731.03823,342.6,0.22,0.25,1532,0.85,10228.22,0.17
1581753761.7559013,347.64,0.22,0.25,1557,0.87,10231.57,-0.23
1581753791.997751,348.69,0.22,0.25,1570,0.87,10234.88,0.35
1581753822.1604915,351.73,0.22,0.25,1583,0.88,10247.87,0.39
1581753852.7194235,357.39,0.22,0.25,1595,0.89,10237.67,0.08
1581753883.5534422,355.09,0.22,0.25,1598,0.89,10246.23,0.54
1581753917.909051,358.96,0.22,0.25,1600,0.89,10241.06,0.24
1581753948.0882518,362.09,0.22,0.25,1621,0.9,10241.01,-0.05
1581753978.2939312,365.27,0.22,0.25,1626,0.9,10241,0.18
1581754009.4289834,370.78,0.23,0.25,1638,0.91,10243.48,0.54
1581754040.1256254,375.09,0.23,0.25,1638,0.91,10246.44,-0.07
1581754070.938104,376.84,0.23,0.25,1639,0.91,10244.71,0.22
1581754102.0842981,376.84,0.23,0.25,1643,0.91,10241.83,-0.2
1581754132.3400156,380.58,0.23,0.25,1652,0.92,10244.05,0.17
1581754162.5594056,381.29,0.23,0.25,1664,0.93,10241.83,0.14
1581754192.817032,379.3,0.23,0.25,1663,0.92,10241.82,0.34
1581754223.0287428,388.35,0.23,0.25,1680,0.93,10238.01,0.16
1581754254.0831454,388.33,0.23,0.25,1681,0.94,10237.01,0.4
1581754284.684784,382.06,0.23,0.25,1674,0.93,10235.36,0.08
1581754314.836192,387.34,0.23,0.25,1687,0.94,10241.52,0.34
1581754345.1218052,396.16,0.23,0.25,1701,0.95,10243.6,-0.26
1581754376.7911797,396.33,0.23,0.25,1709,0.95,10247.79,0.19
1581754409.254242,398.13,0.23,0.25,1718,0.96,10247.99,0.29
1581754439.4500735,396.63,0.23,0.25,1707,0.95,10247.99,0.51
1581754469.5740488,401.97,0.23,0.25,1715,0.95,10247.8,0.59
1581754500.746572,403.19,0.23,0.25,1718,0.95,10247.79,0.15
1581754531.5470476,402.74,0.23,0.25,1722,0.96,10247.79,0.35
1581754561.965604,400.93,0.23,0.25,1723,0.96,10247.79,0.12
1581754592.458866,410.1,0.23,0.25,1757,0.98,10247.79,0.26
1581754623.2638946,413.15,0.23,0.25,1764,0.98,10244.92,0.51
1581754656.2656755,412.78,0.23,0.25,1769,0.98,10243.71,-0.3
1581754686.3766375,413.35,0.23,0.25,1769,0.98,10243.71,-0.22
1581754716.7040534,417.1,0.23,0.25,1792,1,10237.67,0.15
1581754746.9126496,412.56,0.23,0.25,1790,0.99,10235.96,0.31
1581754777.8198092,410.9,0.23,0.25,1790,0.99,10237.75,-0.01
1581754808.49288,409.11,0.23,0.25,1788,0.99,10236.7,0.08
1581754839.058375,412.34,0.23,0.24,1798,1,10236.7,0.51
1581754870.2578661,415.71,0.23,0.25,1806,1,10236.7,0.34
1581754902.252514,415.69,0.23,0.25,1809,1.01,10236.7,0.34
1581754934.2181885,422.39,0.23,0.25,1821,1.01,10236.7,0.61
1581754965.0546236,426.79,0.23,0.25,1834,1.02,10234.29,0.14
1581754996.3262026,430,0.23,0.25,1847,1.03,10233.43,0.15
1581755026.4143815,429.56,0.23,0.24,1862,1.03,10233.44,-0.3
1581755056.4450467,432.67,0.23,0.24,1873,1.04,10233.44,-0.04
1581755086.7954078,439.5,0.23,0.23,1903,1.06,10233.44,0.93
1581755117.35513,441.86,0.23,0.24,1909,1.06,10233.48,-0.32
1581755148.3801937,441.59,0.23,0.24,1906,1.06,10233.43,0.17
1581755180.717288,442.69,0.23,0.23,1911,1.06,10233.44,0.72
1581755211.5588796,441.69,0.23,0.24,1912,1.06,10233.44,-0.12
1581755243.7588575,446,0.23,0.24,1923,1.07,10233.44,0.42
1581755277.415236,448.97,0.23,0.24,1932,1.07,10233.44,0.47
1581755312.3723557,448.13,0.23,0.23,1933,1.08,10233.44,0.07
1581755346.9270535,447.45,0.23,0.23,1928,1.07,10233.44,0.17
1581755378.88579,451.52,0.23,0.23,1930,1.07,10233.44,0.31
1581755409.381561,453.56,0.24,0.24,1901,1.06,10234.75,0.58
1581755440.1576393,448.65,0.24,0.23,1881,1.05,10234.75,0.18
1581755470.5304618,446.57,0.24,0.23,1860,1.03,10234.89,0.23
1581755500.9955049,446.36,0.24,0.23,1859,1.03,10234.09,0.82
1581755531.181187,450.5,0.24,0.23,1866,1.04,10233.45,-0.21
1581755562.1141522,444.05,0.24,0.23,1836,1.02,10233.44,0.56
1581755592.3375797,440.44,0.24,0.23,1820,1.01,10233.44,0.09
1581755624.8315496,434.84,0.24,0.23,1803,1,10233.44,0.25
1581755655.4950154,434.22,0.24,0.23,1791,1,10233.44,0.27
1581755686.9651122,433.69,0.24,0.23,1789,0.99,10233.44,0.51
1581755717.2717454,437.37,0.24,0.24,1795,1,10233.44,0.26
1581755748.2358775,432.85,0.24,0.24,1773,0.99,10233.6,0.05
1581755779.2839313,432.41,0.25,0.24,1761,0.98,10233.68,0.44
1581755811.3985054,429.25,0.25,0.24,1743,0.97,10241.34,0.39
1581755843.1368854,430.48,0.25,0.24,1743,0.97,10242.37,0.3
1581755875.8183367,425.6,0.24,0.24,1739,0.97,10244.36,0.31
1581755907.7757494,423.46,0.25,0.25,1717,0.96,10249.36,0.1
1581755940.0044024,419.23,0.24,0.24,1719,0.96,10247.98,0.24
1581755970.4497647,420.27,0.24,0.24,1721,0.96,10249.45,-0.23
1581756001.0434136,421.81,0.24,0.24,1728,0.96,10247.97,0.45
1581756031.4756286,415.96,0.24,0.23,1721,0.96,10247.98,0.21
1581756062.1038573,419.39,0.24,0.23,1729,0.96,10247.98,0.6
1581756094.2229073,418.76,0.24,0.24,1732,0.96,10247.98,0.51
1581756126.28761,416.57,0.24,0.24,1723,0.96,10247.98,-0.01
1581756157.6085873,416.33,0.24,0.24,1717,0.95,10247.98,0.2
1581756188.4034905,416.21,0.24,0.24,1707,0.95,10247.98,0.31
