timestamp,sum,mean,median,count,rate,btc_price,last
1581724808.5247414,324.16,0.18,0.21,1800,1,10371.32,0.26
1581724839.777304,322.99,0.18,0.21,1799,1,10376.99,0.2
1581724871.5035079,325.73,0.18,0.21,1807,1,10380,0.47
1581724902.0817375,322.19,0.18,0.21,1797,1,10380.01,-0.08
1581724933.2981572,325.79,0.18,0.21,1789,0.99,10380.01,0.43
1581724966.7544553,324.91,0.18,0.21,1784,0.99,10386.76,-0.23
1581724999.145019,316.7,0.18,0.21,1765,0.98,10390,-0.04
1581725029.6605134,314.52,0.18,0.21,1755,0.98,10389.03,0.68
1581725060.1631255,313.47,0.18,0.21,1745,0.97,10380.69,0.17
1581725090.503159,307.86,0.18,0.2,1726,0.96,10382.19,-0.3
1581725120.5931005,304.38,0.18,0.2,1724,0.96,10388.7,0.45
1581725151.5060866,304.13,0.18,0.2,1730,0.96,10390,-0.06
1581725183.1940696,298.24,0.17,0.2,1722,0.96,10400,0.16
1581725213.3102846,299.15,0.17,0.2,1720,0.96,10400,0.25
1581725244.1154332,299.33,0.18,0.2,1710,0.95,10400,0.9
1581725277.4499679,301.51,0.18,0.2,1704,0.95,10393.38,0.32
1581725309.2561486,298.89,0.18,0.2,1697,0.94,10394.44,0.1
1581725341.9492035,296.32,0.18,0.2,1687,0.94,10396.84,-0.02
1581725375.7447145,296.47,0.18,0.2,1678,0.93,10390.53,0.39
1581725407.3946888,295.91,0.18,0.2,1674,0.93,10395.58,0.53
1581725439.902107,301.03,0.18,0.21,1679,0.93,10395.89,0.32
1581725470.4563186,302.53,0.18,0.21,1677,0.93,10397.58,0.28
1581725502.409177,305.96,0.18,0.21,1680,0.93,10397.64,0.06
1581725532.7342756,313.11,0.18,0.21,1701,0.95,10395.89,0.41
1581725563.328285,312.08,0.18,0.21,1695,0.94,10395.98,0.38
1581725593.7567146,310.63,0.18,0.21,1695,0.94,10374.41,-0.04
1581725624.3470109,314.76,0.18,0.22,1703,0.95,10364.7,0.26
1581725654.580836,315.84,0.19,0.22,1692,0.94,10361,-0.04
1581725687.2093027,313.17,0.19,0.22,1685,0.94,10367.36,0.34
1581725718.0972583,312.74,0.19,0.22,1686,0.94,10369.17,-0.13
1581725750.1636999,314.57,0.19,0.22,1684,0.94,10379.19,0.06
1581725781.1155448,317.73,0.19,0.22,1689,0.94,10379.2,0.49
1581725811.8872588,320.7,0.19,0.22,1691,0.94,10379.29,0.34
1581725844.4725196,319.39,0.19,0.22,1688,0.94,10376.9,-0.04
1581725874.527576,316.9,0.19,0.22,1684,0.94,10376.76,0.43
1581725904.8322947,315.75,0.19,0.22,1679,0.93,10376.76,-0.12
1581725935.8118904,313.11,0.19,0.22,1685,0.94,10376.76,-0.23
1581725965.930656,318.15,0.19,0.22,1694,0.94,10374.24,-0.04
1581725996.8691204,316.85,0.19,0.22,1685,0.94,10376.72,0.42
1581726027.1249666,318.81,0.19,0.22,1687,0.94,10376.96,0.07
1581726058.437994,317.17,0.19,0.22,1686,0.94,10377.01,0.63
1581726090.4178436,318.57,0.19,0.22,1678,0.93,10373.95,0.64
1581726121.3704288,317.4,0.19,0.22,1683,0.94,10371.99,0.09
1581726151.4184954,313.93,0.19,0.22,1674,0.93,10371.05,0.12
1581726181.8137424,313.41,0.19,0.22,1672,0.93,10371.79,0.27
1581726213.2330089,315.25,0.19,0.22,1680,0.93,10368.86,0.46
1581726246.4019,318.39,0.19,0.22,1684,0.94,10368.86,0.14
1581726277.2008674,318.65,0.19,0.22,1683,0.94,10368.86,0.07
1581726308.5062926,323.78,0.19,0.22,1696,0.94,10368.85,-0.04
1581726339.5851598,323.21,0.19,0.22,1680,0.94,10369,-0.3
1581726370.0744739,324.87,0.19,0.22,1679,0.93,10369.07,0.28
1581726400.6381793,320.93,0.19,0.22,1673,0.93,10369.2,0.5
1581726430.9562845,329.65,0.19,0.22,1691,0.94,10369.21,0.15
1581726463.1408422,325.42,0.19,0.22,1673,0.93,10369.28,0.37
1581726493.9886916,330.35,0.2,0.22,1676,0.93,10378.94,0.32
1581726524.135666,335.83,0.2,0.23,1686,0.94,10383.18,0.1
1581726554.237497,342.53,0.2,0.23,1693,0.94,10383.18,0.79
1581726585.3223636,340.45,0.2,0.23,1697,0.94,10383.18,0.51
1581726615.4723723,343.08,0.21,0.23,1673,0.93,10380.41,0.45
1581726645.4887006,342.81,0.21,0.23,1659,0.92,10380.44,-0.38
1581726676.302811,337.57,0.2,0.23,1648,0.92,10377.73,-0.45
1581726709.4745872,334.81,0.2,0.23,1639,0.91,10377.79,0.52
1581726740.2397268,334.95,0.2,0.23,1635,0.91,10377.93,0.59
1581726771.2180746,339.01,0.21,0.24,1636,0.91,10373.52,0.58
1581726801.6044688,337.89,0.21,0.24,1629,0.91,10373.52,0.57
1581726831.9766695,339.43,0.21,0.24,1624,0.9,10373.52,0.31
1581726863.8227577,336.8,0.21,0.24,1620,0.9,10373.52,0.25
1581726894.1406221,337.77,0.21,0.24,1625,0.9,10373.51,-0.3
1581726925.2046442,338.09,0.21,0.24,1616,0.9,10373.52,-0.14
1581726960.0970516,338.29,0.21,0.24,1611,0.9,10373.58,0.4
1581726990.6704385,340.72,0.21,0.24,1610,0.89,10373.58,0.38
1581727023.4482617,337.26,0.21,0.24,1594,0.89,10377.16,0.41
1581727056.150321,335.59,0.21,0.25,1583,0.88,10383.86,-0.07
1581727086.455331,335.55,0.21,0.25,1583,0.88,10384,0.21
1581727119.2454526,333.92,0.21,0.25,1577,0.88,10384,0.25
1581727150.11069,332.31,0.21,0.24,1579,0.88,10383.87,0.4
1581727180.9306302,330.12,0.21,0.24,1576,0.88,10383.86,0.26
1581727211.2053196,329.98,0.21,0.24,1584,0.88,10381.61,0.1
1581727242.5250616,327.72,0.21,0.23,1586,0.88,10381.65,0.19
1581727272.7677402,329.34,0.21,0.23,1590,0.88,10381.62,0.27
1581727303.7858493,329.4,0.21,0.23,1598,0.89,10383.08,-0.06
1581727334.1107485,323.24,0.2,0.23,1584,0.88,10382.36,0.15
1581727364.2616336,330.34,0.21,0.24,1596,0.89,10381.61,0.27
