timestamp,sum,mean,median,count,rate,btc_price,last
1582534802.5693934,423.14,0.23,0.24,1866,1.04,9764.72,0.24
1582534832.7652185,433.51,0.23,0.24,1917,1.07,9764.71,0.49
1582534864.0949047,438.94,0.23,0.24,1934,1.07,9764.72,0.04
1582534894.1868782,438.64,0.23,0.24,1947,1.08,9764.72,-0.31
1582534925.4019978,441.79,0.23,0.24,1957,1.09,9763.55,-0.42
1582534955.7552536,448.04,0.23,0.24,1980,1.1,9763.54,0.17
1582534986.3561063,453.06,0.23,0.24,1996,1.11,9762.94,-0.01
1582535019.459709,453.66,0.23,0.24,2003,1.11,9762.93,0.35
1582535050.7494788,452.34,0.23,0.24,2000,1.11,9762.93,0.7
1582535081.4208229,452.93,0.23,0.24,2002,1.11,9762.93,0.44
1582535113.1269999,450.6,0.22,0.24,2003,1.11,9762.93,-0.02
1582535143.6831367,446.7,0.22,0.24,1988,1.1,9759.02,0.49
1582535174.5770032,444.88,0.22,0.24,1978,1.1,9759.02,0.17
1582535205.9776294,441.21,0.22,0.24,1975,1.1,9759.02,-0.19
1582535237.6269794,446.2,0.23,0.24,1981,1.1,9759,-0.17
1582535268.1849523,451.03,0.23,0.24,1992,1.11,9762.99,0.63
1582535298.9133043,454.73,0.23,0.25,2001,1.11,9759.89,-0.31
1582535329.1323485,455.91,0.23,0.25,1996,1.11,9759.89,0.14
1582535359.8704448,459.49,0.23,0.25,2009,1.12,9759.89,0.12
1582535390.7659845,464.74,0.23,0.25,2024,1.12,9759,0.27
1582535422.6827044,469.35,0.23,0.25,2031,1.13,9759.01,0.03
1582535453.4833415,471.98,0.23,0.25,2030,1.13,9759.01,0.23
1582535484.1676984,472.49,0.23,0.25,2024,1.12,9759.01,0.44
1582535515.2554603,469.7,0.23,0.25,2022,1.13,9759.01,0.35
1582535545.6203573,474.56,0.23,0.25,2025,1.13,9759.01,0.06
1582535576.454952,472.34,0.23,0.25,2022,1.12,9759.01,0.49
1582535607.294711,472.48,0.23,0.25,2023,1.12,9759.09,-0.25
1582535637.6257966,473.9,0.23,0.25,2027,1.13,9759.09,0.26
1582535668.073107,473.29,0.23,0.25,2027,1.13,9759.09,0.09
1582535698.1234694,475.7,0.23,0.25,2030,1.13,9759.01,0.57
1582535729.8936317,475.47,0.24,0.25,2022,1.12,9759.01,0.17
1582535761.195995,473.37,0.24,0.25,2014,1.12,9759.01,0.36
1582535791.964718,474.26,0.24,0.26,2003,1.11,9761.39,-0.08
1582535822.2288952,478.88,0.24,0.26,2005,1.11,9761.39,0.26
1582535853.4076834,477.14,0.24,0.26,2003,1.11,9763.08,0.08
1582535884.1587536,476.57,0.24,0.26,1998,1.11,9766.02,0.08
1582535916.431045,477.41,0.24,0.26,1988,1.1,9767.72,0.46
1582535946.7684672,477.33,0.24,0.26,1983,1.1,9768.7,0.63
1582535978.6520073,479.3,0.24,0.26,1989,1.11,9768.7,0.35
1582536009.4094481,477.39,0.24,0.26,1990,1.11,9770.4,0.46
1582536040.0786502,474.17,0.24,0.26,1986,1.1,9770.46,0.06
1582536072.363413,475.16,0.24,0.26,1987,1.1,9770.46,0.35
1582536105.207251,479.71,0.24,0.27,1978,1.1,9770.45,-0.1
1582536137.320483,476.17,0.24,0.27,1948,1.08,9770.46,0.41
1582536168.0139492,477.04,0.24,0.27,1955,1.09,9771.16,0.35
1582536198.8282404,479.74,0.25,0.27,1957,1.09,9765.56,0.39
1582536230.6412766,476.85,0.24,0.27,1947,1.08,9767.16,-0.04
1582536261.324443,478.81,0.24,0.27,1957,1.09,9766.51,-0.1
1582536292.7091694,479.99,0.24,0.27,1960,1.09,9766.51,0.38
1582536323.490393,476.95,0.24,0.27,1952,1.08,9770.71,0.68
1582536355.8742466,480.16,0.24,0.27,1961,1.09,9770.8,-0.31
1582536387.3614726,482.73,0.25,0.27,1968,1.09,9769.61,0.18
1582536418.7098074,474.36,0.24,0.27,1959,1.09,9769.05,-0.25
1582536448.9655437,474,0.24,0.26,1964,1.09,9769.1,0.46
1582536480.6805449,469.32,0.24,0.26,1951,1.08,9769.09,0.46
1582536512.187646,467.63,0.24,0.26,1946,1.08,9769.1,0.37
1582536542.366613,467.07,0.24,0.26,1942,1.08,9769.05,0.1
