timestamp,sum,mean,median,count,rate,btc_price,last
1582401603.8550074,580.05,0.29,0.26,2000,1.11,9690.34,0.2
1582401634.550885,591.71,0.29,0.26,2049,1.14,9697.61,0.48
1582401664.9031525,602.5,0.29,0.26,2076,1.15,9697.69,0.11
1582401696.4188201,606.49,0.29,0.26,2082,1.16,9697.77,0.82
1582401727.9719481,614.73,0.29,0.26,2089,1.16,9694.35,0.77
1582401759.367689,616.68,0.29,0.26,2094,1.16,9694.35,0.18
1582401789.6235664,619.71,0.29,0.26,2111,1.17,9694.36,0.02
1582401821.2981112,621.7,0.3,0.26,2099,1.17,9694.36,-0.04
1582401851.7781258,623.17,0.3,0.26,2103,1.17,9694.56,0.38
1582401882.8222551,630.97,0.3,0.27,2118,1.18,9694.79,0.14
1582401913.2094507,634.04,0.3,0.26,2137,1.19,9694.8,0.27
1582401944.871824,633.38,0.3,0.27,2135,1.19,9694.8,0.82
1582401975.7175274,632.48,0.3,0.27,2132,1.19,9694.8,0.51
1582402006.6563666,639.69,0.3,0.27,2142,1.19,9696.01,0.29
1582402039.2261167,638.96,0.3,0.27,2143,1.19,9696.05,-0.03
1582402069.946315,641.61,0.3,0.27,2158,1.2,9699.98,-0.22
1582402100.512421,645.71,0.3,0.27,2173,1.21,9699.98,0.25
1582402130.8059795,648.05,0.3,0.27,2177,1.21,9699.98,0.42
1582402160.9218059,649.09,0.3,0.27,2192,1.22,9699.98,0.27
1582402191.9877346,653.42,0.3,0.27,2199,1.22,9699.99,0.36
1582402223.5912333,649.23,0.3,0.27,2194,1.22,9699.99,0.11
1582402254.5242474,647.06,0.3,0.27,2190,1.22,9699.98,0.34
1582402285.677606,648.54,0.29,0.27,2204,1.23,9699.99,0.53
1582402316.557535,652.16,0.29,0.27,2219,1.23,9699.99,0.75
1582402346.8999746,652.05,0.29,0.27,2221,1.23,9699.99,0.41
1582402378.5895674,650.57,0.29,0.27,2229,1.24,9699.99,-0.04
1582402409.2868345,659.69,0.29,0.27,2243,1.25,9699.99,0.01
1582402439.3900213,665.9,0.29,0.27,2262,1.26,9699.99,0.11
1582402470.6555963,662.54,0.29,0.27,2258,1.26,9703.55,0.77
1582402500.7549832,663.04,0.29,0.27,2267,1.26,9703.65,-0.2
1582402530.8769748,657.1,0.29,0.26,2272,1.26,9704.34,0.36
1582402560.938224,640.61,0.28,0.26,2250,1.25,9704.35,0.28
1582402591.1916394,632.66,0.28,0.26,2249,1.25,9705,0.71
1582402622.4016578,621.09,0.28,0.26,2235,1.24,9705.6,0.05
1582402654.6145816,612.85,0.27,0.26,2231,1.24,9706.42,0.21
