timestamp,sum,mean,median,count,rate,btc_price,last
1581919185.9775565,379.48,0.24,0.24,1552,0.86,9775.54,-0.09
1581919216.2086098,376.58,0.24,0.24,1586,0.88,9774.14,-0.17
1581919246.4138443,375.71,0.24,0.24,1591,0.88,9766.97,0.48
1581919278.4084845,376.99,0.24,0.24,1594,0.89,9764.93,0.1
1581919308.8542204,380.1,0.24,0.24,1594,0.89,9769.88,0.15
1581919340.3748965,381.01,0.24,0.24,1610,0.9,9769.87,0.46
1581919372.095813,379.56,0.23,0.23,1619,0.9,9768.39,0.82
1581919405.2676058,379.45,0.24,0.23,1614,0.9,9764.87,0.14
1581919437.5978227,375.78,0.24,0.23,1598,0.89,9766.26,0.22
1581919467.6173062,378.14,0.24,0.23,1605,0.89,9764.43,0.04
1581919498.4505394,379.09,0.24,0.24,1608,0.89,9767.79,-0.32
1581919529.1088226,380,0.24,0.23,1617,0.9,9788.22,-0.2
1581919559.1322305,377.53,0.23,0.23,1616,0.9,9781.5,-0.17
1581919594.3037925,376.33,0.23,0.23,1625,0.9,9792,0.21
1581919626.217601,374.2,0.23,0.23,1626,0.9,9789.25,0.22
1581919657.998457,372.8,0.23,0.23,1621,0.9,9789.72,-0.32
1581919690.1817734,372.22,0.23,0.23,1629,0.91,9791.03,-0.11
1581919723.1946805,366.53,0.23,0.22,1616,0.9,9791.5,-0.09
1581919753.2081118,365.17,0.23,0.22,1613,0.9,9797.02,-0.17
1581919784.3023884,365.41,0.23,0.22,1608,0.89,9797.63,0.14
1581919817.3329918,359.64,0.22,0.22,1610,0.9,9797.63,-0.04
1581919848.9138927,358.8,0.22,0.22,1609,0.89,9797.63,0.08
1581919879.3442514,364.3,0.22,0.22,1623,0.9,9797.23,0.12
1581919910.6776853,363.86,0.23,0.22,1615,0.9,9796.94,0.15
1581919940.9048536,364.2,0.23,0.22,1617,0.9,9794.84,0.42
1581919970.9459739,365.44,0.23,0.22,1609,0.89,9791.38,0.33
1581920002.4238381,359.16,0.22,0.22,1600,0.89,9794.84,0.6
1581920032.7697737,353.53,0.22,0.22,1596,0.89,9805.91,0.12
1581920063.760811,347.61,0.22,0.22,1583,0.88,9807.35,0.3
