timestamp,sum,mean,median,count,rate,btc_price,last
1581872389.239528,455.7,0.19,0.2,2395,1.33,9725,0.83
1581872419.272366,454.67,0.19,0.2,2423,1.35,9710.21,-0.1
1581872449.4984567,453.96,0.19,0.2,2423,1.35,9706.8,-0.04
1581872480.5099654,454.33,0.19,0.2,2432,1.35,9705.92,-0.4
1581872510.771886,456.24,0.19,0.2,2432,1.35,9700.01,0.18
1581872541.95313,454.27,0.19,0.19,2444,1.36,9699.84,0.36
1581872572.961769,458.58,0.19,0.19,2464,1.37,9713.67,0.33
1581872602.986413,453.76,0.18,0.19,2469,1.37,9724.98,-0.05
1581872633.2792134,453.76,0.18,0.18,2467,1.37,9729.41,0.15
1581872663.4141295,449.66,0.18,0.18,2456,1.36,9724.15,0.21
1581872694.5786026,456.5,0.18,0.19,2472,1.37,9728.44,0.56
1581872725.172981,457.47,0.18,0.19,2476,1.38,9733.99,0.26
1581872756.359352,454,0.18,0.18,2487,1.39,9745,-0.23
1581872786.525159,459.24,0.18,0.18,2512,1.4,9748.25,0.33
1581872816.91227,459.45,0.18,0.18,2529,1.41,9765.37,0.2
1581872847.7136552,461.08,0.18,0.18,2543,1.41,9770.23,0.1
1581872878.4200997,464.31,0.18,0.18,2553,1.42,9765.62,0.25
1581872908.7509024,462.27,0.18,0.18,2552,1.42,9768,0.2
1581872939.0944102,463.5,0.18,0.18,2541,1.41,9779.29,0.15
1581872969.2853029,465.61,0.18,0.18,2540,1.41,9781.27,0.15
1581873000.9455922,464.95,0.18,0.18,2547,1.42,9790.01,0.5
1581873031.581324,462.3,0.18,0.18,2546,1.41,9790.01,0.44
1581873062.5407062,465.69,0.18,0.18,2535,1.41,9785.96,0.6
1581873093.444866,472.34,0.19,0.18,2532,1.41,9783.49,0.47
1581873123.642949,468.37,0.19,0.18,2528,1.41,9782.16,0.48
1581873155.1218374,466.57,0.18,0.18,2541,1.41,9782.23,0.15
1581873185.3334732,473.54,0.19,0.18,2558,1.42,9787.85,-0.08
1581873215.408161,474.63,0.19,0.18,2557,1.42,9794.14,0.15
1581873246.010479,475.6,0.19,0.18,2566,1.43,9789.37,0.3
1581873277.2773104,478.7,0.19,0.18,2587,1.44,9792.02,0.47
1581873307.5833256,477.14,0.19,0.18,2575,1.43,9780.6,0.83
1581873337.8858044,474.2,0.18,0.18,2586,1.44,9779.01,0.92
1581873368.4567194,477.69,0.18,0.18,2595,1.44,9757.39,0.6
1581873398.71407,474.47,0.18,0.18,2597,1.44,9753.21,0.15
1581873430.7092383,478.9,0.18,0.18,2604,1.45,9762.71,-0.07
1581873462.3904135,478.22,0.18,0.18,2601,1.45,9762,0.4
1581873495.0862675,481.06,0.19,0.18,2572,1.43,9770.2,0.26
1581873525.2565284,482.41,0.19,0.18,2580,1.43,9777.23,-0.5
1581873558.1445818,481.42,0.19,0.18,2571,1.43,9783.29,0.15
1581873588.215558,477.07,0.19,0.18,2569,1.43,9788.83,0.2
1581873618.3167598,483.56,0.19,0.18,2573,1.43,9787.6,0.8
1581873648.603568,481.54,0.19,0.18,2570,1.43,9788.72,0.14
1581873678.64645,484.51,0.19,0.18,2569,1.43,9796.57,0.7
1581873708.9475207,488.22,0.19,0.18,2577,1.43,9800,0.62
1581873739.1370776,494.59,0.19,0.19,2588,1.44,9794.79,0.25
1581873769.2627158,486.73,0.19,0.18,2572,1.43,9784.36,-0.33
1581873800.1998265,484.96,0.19,0.18,2582,1.44,9796.24,-0.34
1581873830.439722,490.45,0.19,0.18,2600,1.45,9785.01,0.92
1581873860.8058603,488.75,0.19,0.18,2605,1.45,9788.37,0.29
1581873890.9637365,489.48,0.19,0.18,2612,1.45,9797.18,0.47
1581873921.2655559,495.44,0.19,0.18,2616,1.45,9780.74,0.31
1581873952.4646068,494.7,0.19,0.19,2613,1.45,9780.75,0.32
1581873982.7908876,505.98,0.19,0.19,2620,1.46,9776.87,0.15
1581874013.14343,501,0.19,0.19,2629,1.46,9776.87,-0.1
1581874043.360111,498.39,0.19,0.19,2627,1.46,9776.88,0.15
1581874075.2535872,498.02,0.19,0.18,2634,1.46,9768.91,0.15
1581874106.0859315,497.95,0.19,0.18,2632,1.46,9768.98,-0.06
1581874137.5289028,493.81,0.19,0.18,2616,1.45,9769.07,0.3
1581874167.7308192,492.21,0.19,0.18,2604,1.45,9769.13,0.23
1581874198.4451818,497.07,0.19,0.19,2593,1.44,9788.04,0.81
1581874228.4972699,493.55,0.19,0.19,2572,1.43,9786.97,-0.14
1581874258.6958683,496.09,0.19,0.19,2562,1.42,9786.98,0.15
1581874288.733545,492.75,0.19,0.19,2545,1.41,9794.14,0.87
1581874319.247819,489.54,0.19,0.19,2536,1.41,9792.07,0.39
1581874349.6149027,491.47,0.19,0.19,2534,1.41,9790.8,0.25
1581874379.7130475,490.19,0.19,0.19,2527,1.4,9793.48,0.83
1581874410.853402,492.02,0.2,0.2,2518,1.4,9785.88,0.37
1581874441.3722816,494.8,0.2,0.2,2503,1.39,9785.01,0.12
1581874471.810535,495.54,0.2,0.2,2495,1.39,9781.63,0.8
1581874502.011967,497.39,0.2,0.2,2500,1.39,9776.63,0.73
1581874533.2559772,495.32,0.2,0.2,2495,1.39,9780.18,0.14
1581874563.6414776,495.94,0.2,0.2,2485,1.38,9779.28,-0.13
1581874596.4989057,495.58,0.2,0.2,2464,1.37,9779.06,0.14
1581874626.9025707,492.45,0.2,0.2,2461,1.37,9774.64,-0.6
1581874656.982233,492.74,0.2,0.2,2449,1.36,9765.03,0.15
1581874688.178062,495.56,0.2,0.2,2448,1.36,9768.97,0.14
1581874718.8935049,495.29,0.2,0.2,2443,1.36,9766,0.59
1581874748.9912422,494.05,0.2,0.2,2452,1.36,9764.9,-0.3
1581874780.1685853,493.36,0.2,0.2,2451,1.36,9762.78,-0.42
1581874810.2002282,490.77,0.2,0.2,2439,1.36,9778.33,0.21
1581874840.4580388,492.78,0.2,0.2,2447,1.36,9780.5,0.14
1581874870.507916,491.77,0.2,0.2,2435,1.35,9763.05,0.33
1581874901.5106833,490.09,0.2,0.2,2431,1.35,9765.54,0.24
1581874931.9725676,492.99,0.2,0.2,2430,1.35,9764.45,0.61
1581874962.2435877,492.36,0.2,0.2,2418,1.34,9779.99,0.15
1581874992.5761323,487.33,0.2,0.2,2404,1.34,9779.04,0.26
1581875023.306418,488.09,0.2,0.2,2399,1.34,9779.04,0.11
1581875053.87372,489.49,0.2,0.2,2400,1.33,9779.04,-0.48
1581875086.0264912,489.03,0.2,0.2,2389,1.33,9779.98,0.25
1581875116.3395689,491.5,0.21,0.2,2391,1.33,9780,0.15
1581875146.7547317,489.39,0.21,0.2,2374,1.32,9779.01,0.57
1581875178.054872,486.59,0.21,0.2,2351,1.31,9766.36,-0.34
1581875208.6462226,484.88,0.21,0.2,2347,1.3,9767.48,0.41
1581875239.7031748,485.39,0.21,0.2,2344,1.3,9764.97,0.26
1581875270.0829275,483.71,0.21,0.2,2345,1.3,9768.92,0.1
1581875300.6916492,486.6,0.21,0.2,2350,1.31,9767.82,0.15
1581875332.1386902,489.86,0.21,0.2,2353,1.31,9764.82,0.36
1581875363.100805,490.61,0.21,0.21,2355,1.31,9763.96,0.5
1581875393.5227406,486.57,0.21,0.2,2349,1.31,9757.72,-0.49
1581875423.732491,480.68,0.21,0.2,2328,1.29,9762.42,0.25
1581875454.7440565,474.9,0.2,0.2,2319,1.29,9764.18,0.61
1581875486.0056992,468.01,0.2,0.2,2303,1.28,9761.41,0.51
1581875517.2151299,466.64,0.2,0.2,2300,1.28,9758.5,-0.27
1581875547.821993,461.34,0.2,0.2,2287,1.27,9756.12,0.2
1581875578.3018572,464.01,0.2,0.2,2300,1.28,9755.05,-0.22
1581875608.5259507,459.97,0.2,0.2,2287,1.27,9759.67,-0.06
1581875638.9374397,460.01,0.2,0.2,2285,1.27,9758.35,-0.19
1581875669.1618474,460.03,0.2,0.2,2294,1.28,9758.34,0.32
1581875700.223554,463.06,0.2,0.2,2298,1.28,9769.99,0.15
1581875730.5933318,465.95,0.2,0.2,2296,1.28,9776.99,0.31
1581875763.3588023,457.47,0.2,0.2,2290,1.27,9776.99,0.14
1581875794.2971487,455.74,0.2,0.2,2285,1.27,9771.63,0.66
1581875825.9633863,456.27,0.2,0.2,2265,1.26,9771.61,-0.28
1581875859.6625743,453.67,0.2,0.2,2252,1.25,9775.33,0.24
1581875889.9208279,454.38,0.2,0.2,2251,1.25,9777.42,-0.05
1581875920.4625604,460.29,0.2,0.2,2255,1.25,9771.01,0.54
1581875951.5757236,460.34,0.2,0.2,2250,1.25,9766.33,0.09
1581875982.1289802,452.47,0.2,0.2,2242,1.25,9760.47,0.18
1581876012.7603064,453.68,0.2,0.2,2257,1.25,9764.09,-0.17
1581876043.693577,453.13,0.2,0.2,2257,1.25,9767.13,0.14
1581876074.7955177,452.8,0.2,0.2,2270,1.26,9769.3,0.09
1581876105.08472,453.47,0.2,0.2,2260,1.26,9769.6,0.16
1581876135.5825322,450.28,0.2,0.2,2250,1.25,9769.89,0.25
1581876165.6481674,445.23,0.2,0.19,2255,1.25,9776.62,0.2
1581876196.4674277,439.39,0.2,0.19,2253,1.25,9773.41,0.35
1581876228.3524928,437.67,0.19,0.18,2260,1.26,9773.45,0.26
1581876260.5426888,431.08,0.19,0.18,2254,1.25,9771.86,-0.04
1581876290.7863984,423.45,0.19,0.17,2238,1.24,9770.69,0.17
1581876324.5509896,423.73,0.19,0.18,2223,1.24,9770.36,0.62
1581876355.5282447,426.37,0.19,0.18,2229,1.24,9772.58,0.3
1581876385.8785448,423.14,0.19,0.18,2234,1.24,9773.13,-0.04
1581876416.1968744,421.11,0.19,0.18,2220,1.23,9773.13,0.47
1581876446.9211776,418.41,0.19,0.18,2203,1.22,9777.5,-0.23
1581876477.4634845,412.83,0.19,0.17,2199,1.22,9778.09,0.38
1581876508.5904925,413.41,0.19,0.17,2204,1.22,9780,0.1
1581876538.7349458,414.83,0.19,0.17,2228,1.24,9780,-0.04
1581876572.7065845,410.27,0.19,0.17,2206,1.23,9780,-0.04
1581876603.4376314,410.55,0.19,0.18,2197,1.22,9780,0.84
1581876636.909791,409.86,0.19,0.18,2190,1.22,9780,0.04
1581876669.3465652,410.48,0.19,0.18,2184,1.21,9780,-0.2
1581876701.777117,411.18,0.19,0.18,2179,1.21,9780,0.36
1581876732.670876,408.32,0.19,0.18,2173,1.21,9788.62,0.1
1581876763.103937,406.48,0.19,0.18,2176,1.21,9790,0.23
1581876793.968917,405.55,0.19,0.18,2164,1.2,9799,-0.14
1581876825.2007964,405.84,0.19,0.18,2170,1.21,9799,0.07
1581876855.294487,403.24,0.19,0.18,2164,1.2,9800,0.63
1581876886.7547953,402.19,0.19,0.18,2157,1.2,9800,0.82
1581876919.5385845,400.47,0.19,0.19,2140,1.19,9800,-0.15
1581876951.5466745,402.84,0.19,0.19,2140,1.19,9810,0.25
1581876981.858234,402.11,0.19,0.19,2147,1.19,9821.28,-0.47
