timestamp,sum,mean,median,count,rate,btc_price,last
1581681602.1052802,450.51,0.23,0.22,1934,1.12,10266.96,0.44
1581681632.663346,458.86,0.23,0.22,1975,1.15,10275,0.71
1581681663.6847756,459.87,0.23,0.22,1992,1.15,10281.63,0.3
1581681693.876485,467.66,0.23,0.22,2026,1.16,10281.63,0.71
1581681724.271878,466.41,0.23,0.21,2043,1.16,10281.62,0.15
1581681754.8101563,474.74,0.23,0.21,2082,1.16,10288.56,0.25
1581681785.7162538,476.55,0.23,0.22,2093,1.16,10286.91,-0.09
1581681816.3269088,481.68,0.23,0.22,2117,1.18,10284.72,-0.13
1581681847.0059395,486.47,0.23,0.22,2129,1.18,10284.85,0.47
1581681878.865337,488.74,0.23,0.22,2130,1.18,10284.72,0.36
1581681908.920473,490.95,0.23,0.22,2137,1.19,10282.75,0.26
1581681939.1401148,488.39,0.23,0.22,2131,1.18,10281.13,0.05
1581681969.3433394,488.84,0.23,0.22,2133,1.19,10275.05,0.59
1581681999.4542835,491.98,0.23,0.22,2130,1.18,10277.73,0.66
1581682030.654764,487.8,0.23,0.22,2116,1.18,10275,0.63
1581682060.9961421,482.97,0.23,0.22,2099,1.17,10280.84,-0.22
1581682091.343248,484,0.23,0.22,2094,1.16,10277.17,0.23
1581682121.8403192,487.76,0.23,0.22,2094,1.16,10276.37,0.65
1581682153.6158442,488.44,0.23,0.23,2102,1.17,10276.08,-0.21
1581682184.4443052,487.62,0.23,0.23,2093,1.16,10273.63,0.5
1581682214.5339,487.13,0.23,0.23,2096,1.16,10274.2,-0.03
1581682245.5587833,492.22,0.24,0.23,2090,1.16,10278.27,0.54
1581682276.3254306,493.49,0.24,0.23,2095,1.16,10280.84,-0.02
1581682307.5549617,493.81,0.23,0.23,2102,1.17,10285,0.26
1581682337.834164,493.94,0.24,0.23,2098,1.17,10289.99,-0.12
1581682367.872528,493.15,0.23,0.23,2099,1.17,10289.78,0.32
1581682398.5268433,497.25,0.24,0.23,2099,1.17,10288.27,0.47
1581682430.0156162,497.32,0.24,0.23,2096,1.16,10284.89,0.3
1581682460.3220732,499.14,0.24,0.23,2102,1.17,10283.44,0.22
1581682491.2450762,504.81,0.24,0.24,2126,1.18,10281.88,-0.03
1581682522.3499622,510.58,0.24,0.24,2142,1.19,10281.15,0.71
