timestamp,sum,mean,median,count,rate,btc_price,last
1582210788.6816657,527.02,0.2,0.17,2678,1.49,9604.32,0.22
1582210818.920025,535.96,0.2,0.17,2716,1.51,9605.03,0.59
1582210849.1985567,536.67,0.2,0.17,2734,1.52,9605.07,0.08
1582210879.5174158,536.3,0.2,0.17,2726,1.52,9611.73,0.08
1582210909.8268268,532.05,0.2,0.17,2711,1.51,9608.76,0.08
1582210939.8441768,531.08,0.2,0.17,2711,1.51,9609.48,0.06
1582210970.6206102,531.97,0.2,0.17,2704,1.5,9609.72,0.58
1582211000.7767656,528.88,0.2,0.17,2704,1.5,9600,0.06
1582211031.9193115,529.21,0.2,0.17,2704,1.5,9592.7,-0.47
1582211063.2956982,530.1,0.2,0.17,2700,1.5,9587.03,0.08
1582211093.6084213,528.17,0.2,0.17,2699,1.5,9573.68,-0.05
1582211125.0231981,530.57,0.2,0.17,2690,1.49,9577.94,0.39
1582211155.4889228,534.25,0.2,0.18,2680,1.49,9571.74,0.34
1582211186.6583068,535.18,0.2,0.18,2672,1.48,9571.88,0.22
1582211216.854401,540.33,0.2,0.18,2693,1.5,9571.91,0.17
1582211247.285536,539.22,0.2,0.18,2688,1.49,9579.69,0.4
1582211277.6675773,536.69,0.2,0.18,2682,1.49,9575.77,0.15
1582211307.76701,537.4,0.2,0.18,2687,1.49,9577.29,0.32
1582211339.1779058,537.52,0.2,0.18,2689,1.49,9577.32,-0.06
1582211369.578891,537.88,0.2,0.18,2687,1.49,9578,0.25
1582211399.8993614,540.39,0.2,0.18,2702,1.5,9578.2,0.12
1582211430.0083928,543.71,0.2,0.18,2706,1.5,9579.55,0.22
1582211460.1932704,543.29,0.2,0.18,2693,1.5,9579.56,0.81
1582211491.5021079,541.52,0.2,0.18,2688,1.49,9579.58,0.44
1582211522.4129095,542.23,0.2,0.18,2698,1.5,9579.54,-0.1
1582211552.655309,539.09,0.2,0.18,2695,1.5,9584.01,0.18
1582211582.826076,537.76,0.2,0.17,2699,1.5,9584,0.18
1582211613.5347168,535.63,0.2,0.17,2693,1.5,9581.58,0.46
1582211644.2562115,538.01,0.2,0.17,2695,1.5,9576.01,0.03
1582211677.3268628,539.93,0.2,0.17,2697,1.5,9576.02,0.74
1582211707.8991704,540.91,0.2,0.17,2694,1.5,9573.88,0.42
1582211739.1601198,542.17,0.2,0.18,2690,1.49,9572.54,0.32
1582211769.6289318,541.09,0.2,0.17,2678,1.49,9572.42,0.1
1582211799.6453633,540.82,0.2,0.18,2674,1.49,9567.46,0.04
1582211829.836381,542.97,0.2,0.18,2686,1.49,9566.42,0.01
1582211859.8929849,546.59,0.2,0.18,2677,1.49,9567.52,0.53
1582211889.968429,550.71,0.2,0.18,2688,1.49,9570.51,0.35
1582211920.127183,544.1,0.2,0.18,2672,1.48,9570.54,-0.5
1582211951.5606017,546.21,0.2,0.18,2676,1.49,9570.56,0.48
1582211981.783421,543.11,0.2,0.17,2667,1.48,9571.29,0.48
1582212012.3250904,543.07,0.2,0.17,2669,1.48,9589.04,-0.1
1582212042.884004,543.36,0.2,0.17,2670,1.48,9588.4,0.08
1582212072.922186,541.22,0.2,0.17,2663,1.48,9581.51,-0.15
1582212103.649618,541.42,0.2,0.17,2658,1.48,9591.25,0.33
1582212134.2377512,542.7,0.2,0.18,2648,1.47,9584.36,0.33
1582212164.316026,543.67,0.21,0.18,2643,1.47,9582.84,0.21
