timestamp,sum,mean,median,count,rate,btc_price,last
1582448392.213857,611.58,0.29,0.29,2079,1.16,9908.76,0.51
1582448422.9249265,616.15,0.29,0.28,2124,1.18,9903.65,0.44
1582448453.4152608,622.07,0.29,0.28,2122,1.18,9904.51,0.57
1582448486.3055475,621.98,0.3,0.29,2108,1.17,9903.65,0.35
1582448516.6479244,616.16,0.29,0.28,2105,1.17,9904.55,0.06
1582448547.2539296,610.92,0.29,0.27,2099,1.17,9904.51,0.17
1582448578.296671,615.16,0.29,0.27,2110,1.17,9904.5,0.63
1582448608.6288326,614.93,0.29,0.27,2115,1.18,9904.51,0.08
1582448639.1038823,610.03,0.29,0.27,2110,1.17,9907.51,0.08
1582448669.536491,610.54,0.29,0.26,2123,1.18,9907.51,0.08
1582448699.7109246,608.95,0.29,0.26,2128,1.18,9907.51,0.31
1582448732.032092,608.04,0.29,0.26,2129,1.18,9907.57,0.68
1582448762.4666057,609.52,0.29,0.26,2131,1.18,9907.94,0.33
1582448793.314703,603.93,0.29,0.26,2109,1.17,9907.95,0.31
1582448823.508389,603.69,0.29,0.26,2113,1.17,9910.64,0.35
1582448854.1667647,600.84,0.28,0.26,2113,1.17,9914.24,0.08
1582448887.0299344,592.42,0.28,0.26,2107,1.17,9914.23,0.62
1582448917.2469916,588.87,0.28,0.26,2113,1.17,9915.19,0.08
1582448948.0063522,576.18,0.27,0.25,2096,1.17,9913.64,0.65
1582448978.5894854,571.03,0.27,0.25,2092,1.16,9913.64,0.18
1582449008.8525212,558.87,0.27,0.25,2084,1.16,9913.45,-0.18
1582449040.4371767,548.56,0.27,0.25,2058,1.14,9917.29,0.08
1582449074.2493157,541.51,0.27,0.25,2030,1.13,9917.29,0.73
1582449104.4009817,533.36,0.26,0.25,2020,1.12,9917.29,0.29
1582449135.5315542,533.41,0.26,0.25,2028,1.13,9921,0.5
1582449165.7041068,529.69,0.26,0.25,2012,1.12,9923.29,0.84
1582449196.3630629,531.27,0.26,0.25,2014,1.12,9922.79,0.68
1582449226.655935,531.44,0.27,0.25,1998,1.11,9922.8,0.3
1582449256.8355854,530.96,0.27,0.25,2002,1.11,9922.8,-0.06
1582449286.9005158,521.12,0.26,0.24,1991,1.11,9923.3,0.16
1582449317.461852,522.85,0.26,0.24,1998,1.11,9925,-0.18
1582449347.759226,516.58,0.26,0.25,1982,1.1,9924.63,0.19
1582449380.0553813,515.14,0.26,0.25,1969,1.09,9924.63,0.74
1582449414.5677242,515.48,0.26,0.24,1966,1.09,9921.31,0.08
1582449445.0467913,514.42,0.26,0.24,1969,1.09,9921.32,0.16
1582449480.6028748,515.74,0.26,0.24,1963,1.09,9919.18,0.23
1582449511.5355184,513.79,0.26,0.24,1964,1.09,9919.17,0.73
1582449543.3579829,509.77,0.26,0.24,1962,1.09,9921.32,0.84
1582449574.1659784,509.98,0.26,0.24,1967,1.09,9921.32,0.08
1582449604.1903737,508.49,0.26,0.24,1963,1.09,9921.32,0.68
1582449634.9453118,513.29,0.26,0.24,1988,1.1,9921.32,0.23
1582449664.963832,516.4,0.26,0.24,1990,1.11,9921.31,0.61
1582449695.0405962,517.84,0.26,0.25,1992,1.11,9921.32,0.46
1582449726.1846347,517.02,0.26,0.25,1995,1.11,9921.32,0.25
1582449757.8830543,516.12,0.26,0.25,1989,1.11,9921.32,0.23
1582449789.7928498,521.2,0.26,0.25,2002,1.11,9921.32,0.57
1582449820.5906954,523.06,0.26,0.25,2005,1.11,9917.47,-0.04
1582449859.0097473,518.01,0.26,0.25,1984,1.1,9921.32,-0.04
1582449890.0487068,514.21,0.26,0.25,1972,1.1,9925.23,0.68
1582449922.345662,511.16,0.26,0.25,1973,1.1,9929.34,0.08
1582449952.5744152,514.33,0.26,0.25,1977,1.1,9934,0.35
1582449983.1972597,516.32,0.26,0.25,1982,1.1,9939.48,0.72
1582450014.8361788,516.04,0.26,0.25,1976,1.1,9936.87,0.57
1582450045.3097024,515.4,0.26,0.25,1971,1.1,9933.71,0.08
1582450077.250374,510.36,0.26,0.25,1977,1.1,9926.25,0.2
1582450107.7184258,512.74,0.26,0.25,1982,1.1,9927.23,0.68
1582450140.6735437,515.57,0.26,0.25,1985,1.1,9933.39,0.44
1582450170.8058743,517.85,0.26,0.25,1983,1.1,9932,-0.04
1582450201.231429,515.77,0.26,0.25,1975,1.1,9932.94,0.57
