timestamp,sum,mean,median,count,rate,btc_price,last
1582347624.9500132,300.26,0.21,0.21,1407,0.78,9631.42,0.86
1582347655.2814763,303.56,0.21,0.21,1430,0.79,9631.45,0.15
1582347686.4212778,303.58,0.21,0.21,1439,0.8,9633.17,0.43
1582347718.2280593,302.19,0.21,0.21,1430,0.8,9630.7,0.18
1582347749.4474823,305.59,0.21,0.22,1430,0.79,9626.38,0.06
1582347779.9172466,300.26,0.21,0.22,1415,0.79,9627.91,0.1
1582347810.7678785,298,0.21,0.22,1405,0.78,9633.24,-0.04
1582347841.0372777,295.21,0.21,0.22,1391,0.77,9635.12,0.23
1582347871.6948636,290.2,0.21,0.22,1387,0.77,9637.52,-0.09
1582347905.2842886,288.42,0.21,0.22,1385,0.77,9639.18,0.79
1582347938.74889,287.22,0.21,0.22,1379,0.77,9653.12,0.26
1582347970.569865,288.4,0.21,0.22,1382,0.77,9651.66,0.57
1582348001.5258684,290.09,0.21,0.22,1381,0.77,9647.63,0.1
1582348034.7331963,288.9,0.21,0.22,1376,0.77,9646.5,0.54
1582348064.8656464,285.59,0.21,0.22,1369,0.76,9645.46,0.45
1582348101.65254,284,0.21,0.22,1361,0.76,9644.56,0.37
1582348132.279961,286.93,0.21,0.22,1367,0.76,9645.46,0.73
1582348165.839334,289,0.21,0.23,1365,0.76,9645.47,0.4
1582348195.89191,292.8,0.22,0.23,1361,0.76,9639.98,-0.29
1582348226.1311946,293.66,0.22,0.24,1359,0.76,9643.81,-0.04
1582348256.228296,290.22,0.21,0.23,1359,0.76,9646.5,-0.04
1582348288.2728105,288.23,0.21,0.23,1355,0.75,9653.93,0.34
1582348318.3070197,287.93,0.21,0.24,1349,0.75,9650.43,0.47
1582348349.8111203,285.37,0.21,0.23,1344,0.75,9650.44,-0.28
1582348379.928713,280.79,0.21,0.23,1341,0.75,9652.63,0.08
1582348411.1644666,277.88,0.21,0.22,1334,0.74,9657.92,0.13
1582348441.7117317,276.73,0.21,0.22,1342,0.75,9658.53,0.15
1582348475.431901,280.97,0.21,0.23,1344,0.75,9655.01,0.71
1582348506.2183764,279.05,0.21,0.22,1340,0.74,9655.01,0.47
1582348538.532833,279.15,0.21,0.22,1341,0.75,9653.3,0.24
1582348572.404215,276.49,0.21,0.22,1331,0.74,9653.31,-0.1
