timestamp,sum,mean,median,count,rate,btc_price,last
1582160386.8956528,482.06,0.2,0.14,2390,1.33,9626.68,0.84
1582160417.6082816,476.51,0.2,0.14,2394,1.33,9624.71,0.46
1582160447.6913323,477.88,0.2,0.13,2403,1.34,9633.56,0.84
1582160477.7248836,480.78,0.2,0.13,2418,1.34,9636.44,0.25
1582160508.1535747,477.42,0.2,0.14,2418,1.34,9637.28,0.26
1582160540.0832467,478.17,0.2,0.14,2416,1.34,9637.28,0.53
1582160570.571853,477.21,0.2,0.14,2417,1.34,9630.49,0.18
1582160602.0793493,479.46,0.2,0.14,2414,1.34,9627.17,0.28
1582160632.2738204,479.27,0.2,0.15,2411,1.34,9628.25,0.51
1582160662.6691658,481.68,0.2,0.15,2433,1.35,9627.01,0.08
1582160692.7337036,485,0.2,0.15,2446,1.36,9627.01,0.34
1582160722.9923022,489.29,0.2,0.15,2461,1.37,9627,0.6
1582160753.1221015,493.12,0.2,0.15,2463,1.37,9627.01,0.24
1582160783.1436799,494.47,0.2,0.15,2452,1.36,9627.01,0.48
1582160813.4030273,499.5,0.2,0.16,2455,1.36,9627.01,0.58
1582160843.9035823,497.66,0.2,0.16,2449,1.36,9627.01,0.17
1582160874.2705867,496.07,0.2,0.15,2457,1.37,9627.01,-0.45
1582160904.9228435,500.35,0.2,0.16,2468,1.37,9626.96,0.74
1582160936.9649632,503.88,0.2,0.16,2464,1.37,9626.95,0.89
1582160968.8343022,504.1,0.21,0.17,2443,1.36,9620,0.6
1582160999.2948375,504.44,0.21,0.17,2422,1.35,9620.01,-0.25
1582161029.4488585,508.61,0.21,0.17,2405,1.34,9615.2,-0.01
1582161059.9960122,508.11,0.21,0.17,2412,1.34,9615.01,0.03
1582161090.8414974,508.96,0.21,0.17,2409,1.34,9611.56,-0.28
1582161120.976133,505.83,0.21,0.17,2413,1.34,9607.13,0.08
1582161152.7423084,502.73,0.21,0.17,2414,1.34,9603.67,0.88
1582161182.9876018,504.04,0.21,0.17,2395,1.33,9603.7,0.08
1582161213.3628097,503.26,0.21,0.17,2396,1.33,9608.93,0.63
1582161243.7682762,503.22,0.21,0.17,2407,1.34,9608.93,0.04
1582161274.0650988,503.58,0.21,0.17,2394,1.33,9608.42,0.08
1582161304.3206117,502.01,0.21,0.17,2390,1.33,9608.93,0.08
1582161335.2944827,499.68,0.21,0.17,2391,1.33,9608,0.08
1582161367.7766693,495.87,0.21,0.17,2398,1.33,9608.93,0.26
1582161399.6745882,490.94,0.21,0.17,2373,1.32,9608.89,0.52
1582161430.9904363,489.97,0.21,0.16,2372,1.32,9607.59,-0.7
1582161461.8952599,489.96,0.21,0.17,2353,1.31,9608.87,0.08
1582161492.15754,488.37,0.21,0.17,2344,1.3,9608.86,-0.12
1582161525.9583032,479.51,0.21,0.17,2332,1.3,9604.16,-0.04
1582161556.3279629,474.47,0.2,0.16,2332,1.3,9604.17,0.56
1582161589.428775,469.46,0.2,0.16,2327,1.29,9601.72,0.08
1582161620.027139,465.25,0.2,0.16,2336,1.3,9601.72,0.21
1582161650.382974,463.94,0.2,0.15,2344,1.3,9601.72,0.57
1582161680.9395528,461.19,0.2,0.15,2358,1.31,9604.85,0.17
1582161711.1050653,461.41,0.2,0.15,2356,1.31,9614.61,0.93
1582161742.1435382,457.28,0.19,0.15,2355,1.31,9614.63,0.08
1582161772.5649505,454.43,0.19,0.15,2344,1.3,9614.61,0.08
1582161802.9168804,453.69,0.19,0.14,2349,1.31,9617.51,-0.72
1582161833.1469595,453.15,0.19,0.15,2349,1.31,9615,0.48
1582161864.2156224,450.93,0.19,0.14,2345,1.3,9615.01,0.3
1582161894.5534856,448.53,0.19,0.14,2336,1.3,9615,0.42
1582161924.7294924,441.48,0.19,0.13,2322,1.29,9614.5,-0.16
1582161958.4087985,438.14,0.19,0.13,2307,1.28,9614.5,0.68
1582161989.5723612,443.71,0.19,0.13,2307,1.28,9611.87,0.06
1582162019.7329261,441.57,0.19,0.14,2295,1.28,9612.41,0.58
1582162049.764606,436.28,0.19,0.13,2293,1.27,9612.44,0.08
1582162082.2242572,432.34,0.19,0.13,2268,1.26,9612.42,-0.15
1582162112.96787,427.78,0.19,0.13,2260,1.26,9612.42,0.65
1582162143.1110766,428.03,0.19,0.13,2260,1.26,9612.42,0.07
1582162175.2479959,430.65,0.19,0.14,2245,1.25,9612.41,0.08
1582162205.4021091,429.66,0.19,0.14,2256,1.25,9607.37,0.48
1582162235.5331392,421.97,0.19,0.13,2229,1.24,9609.53,0.37
1582162267.846862,418.99,0.19,0.13,2212,1.23,9612.41,0.7
1582162300.321491,416.24,0.19,0.13,2201,1.22,9612.46,0.02
1582162331.2568998,414.15,0.19,0.13,2203,1.22,9617.87,0.44
1582162362.6654665,407.17,0.19,0.12,2186,1.21,9617.26,0.08
