timestamp,sum,mean,median,count,rate,btc_price,last
1582253991.7969322,336.95,0.22,0.19,1550,0.86,9658.62,0.08
1582254022.4398634,339.73,0.21,0.18,1588,0.88,9658.76,0.35
1582254056.7471614,338.43,0.21,0.18,1602,0.89,9657.67,0.12
1582254087.163938,339.5,0.21,0.18,1614,0.9,9657.66,0.31
1582254117.5426507,342.37,0.21,0.18,1624,0.9,9657.67,0.18
1582254148.3248749,347.51,0.21,0.18,1635,0.91,9657.67,0.35
1582254179.9211674,351.22,0.21,0.18,1641,0.91,9658.76,0.38
1582254211.298519,357.66,0.22,0.19,1652,0.92,9658.76,-0.04
1582254242.5868442,362.72,0.22,0.19,1656,0.92,9658.76,0.09
1582254276.482009,368.39,0.22,0.19,1660,0.92,9658.75,0.08
1582254307.823978,370.44,0.22,0.19,1647,0.92,9657.38,0.41
1582254338.8106966,369.7,0.22,0.19,1646,0.91,9650.01,0.08
1582254369.104864,376.4,0.23,0.19,1659,0.92,9649.44,0.22
1582254399.6824474,377.5,0.23,0.19,1664,0.93,9652.24,-0.32
1582254430.7382157,378.86,0.23,0.19,1664,0.92,9640.01,0.63
1582254461.8165286,387.21,0.23,0.19,1675,0.93,9627.06,0.26
1582254492.2749062,391.78,0.23,0.19,1685,0.94,9625.67,-0.49
1582254522.5130646,395.92,0.23,0.19,1688,0.94,9630.42,0.12
1582254553.2844934,402.92,0.24,0.19,1694,0.94,9630.42,-0.05
1582254583.6683228,405.79,0.24,0.19,1703,0.95,9631.51,0.64
1582254614.2517738,409.11,0.24,0.19,1702,0.95,9630.41,0.84
1582254644.3919773,410.75,0.24,0.19,1700,0.94,9630.43,0.65
1582254674.6865845,421.96,0.24,0.19,1735,0.97,9630.42,0.04
1582254707.4151359,426.04,0.25,0.19,1736,0.97,9630.47,0.18
1582254738.3348126,433.39,0.25,0.2,1740,0.97,9630.47,0.84
1582254768.6371908,436.59,0.25,0.2,1740,0.97,9630.47,0.45
1582254798.7833498,439.12,0.25,0.2,1744,0.97,9638.12,0.08
1582254828.8596168,444.65,0.25,0.2,1750,0.97,9638.13,0.84
1582254859.3587396,448.89,0.26,0.2,1750,0.97,9638.14,0.84
1582254889.5597825,449.06,0.26,0.2,1747,0.97,9638.16,0.4
1582254919.755282,455.75,0.26,0.21,1749,0.97,9638.16,0.66
1582254951.3262875,463.85,0.26,0.22,1751,0.97,9632.06,0.08
1582254981.636851,467.05,0.27,0.23,1752,0.97,9630.63,0.61
1582255011.7823958,472.93,0.27,0.23,1762,0.98,9631.62,0.31
1582255041.864969,472.37,0.27,0.23,1757,0.98,9631.62,0.17
1582255071.9185,478.71,0.27,0.24,1768,0.98,9637.76,0.43
1582255101.98505,476.99,0.27,0.23,1757,0.98,9637.76,-0.29
1582255132.0268326,473.97,0.27,0.24,1749,0.97,9637.27,0.1
1582255163.3538523,476.06,0.27,0.24,1749,0.97,9637.27,0.1
