timestamp,sum,mean,median,count,rate,btc_price,last
1581591626.5267198,411.48,0.23,0.17,1810,1.01,10160.01,0.17
1581591656.663643,415.96,0.23,0.18,1817,1.01,10160,0.17
1581591687.1949823,410.82,0.23,0.17,1815,1.01,10152.37,0.53
1581591719.3639865,417.22,0.23,0.17,1830,1.02,10153.47,0.15
1581591753.8050816,408.76,0.23,0.17,1811,1.01,10157.11,-0.03
1581591785.6225662,406.29,0.23,0.17,1796,1,10150.97,0
1581591815.9215791,412.01,0.23,0.17,1813,1.01,10150.32,1
1581591846.4509068,414.39,0.23,0.17,1831,1.02,10149.98,0.44
1581591876.4868543,422.13,0.23,0.18,1841,1.02,10148.18,0.23
1581591908.180743,426.28,0.23,0.19,1841,1.02,10146.78,0.5
1581591938.6410904,433.5,0.23,0.19,1852,1.03,10140.43,0.26
1581591969.2989295,442.01,0.24,0.19,1869,1.04,10140.96,0.87
1581592001.359516,446.07,0.24,0.2,1871,1.04,10141.55,0.17
1581592031.705534,443.57,0.24,0.2,1860,1.03,10143.83,0.6
1581592062.436905,445.82,0.24,0.2,1865,1.04,10146.73,0.6
1581592094.54998,450.08,0.24,0.2,1864,1.04,10146.73,-0.07
1581592124.9458055,453.08,0.24,0.2,1863,1.04,10147.95,1
1581592156.4021683,460.94,0.25,0.2,1863,1.04,10147.95,0.14
1581592186.9932826,465.02,0.25,0.2,1858,1.03,10147.95,0.5
1581592219.2344728,460.58,0.25,0.2,1847,1.03,10157.11,-0.08
1581592249.8974438,450.86,0.25,0.2,1813,1.01,10171.66,0
1581592281.3769886,441.72,0.25,0.2,1796,1,10163.85,0.4
1581592311.819366,435.77,0.25,0.2,1771,0.98,10171.8,0.5
1581592342.1202886,437.13,0.25,0.2,1768,0.98,10178.53,0.8
1581592376.3754623,438.17,0.25,0.2,1761,0.98,10176.64,0
1581592407.0722473,440.4,0.25,0.2,1753,0.97,10177.47,0.19
1581592438.2440145,438.21,0.25,0.2,1747,0.97,10184.45,-0.25
1581592468.639676,437.58,0.25,0.2,1748,0.97,10176.65,0.15
1581592498.7528527,443.73,0.25,0.2,1757,0.98,10178.82,-0.07
1581592532.9185069,442.7,0.25,0.2,1764,0.98,10176.64,0.5
1581592563.4534187,448.18,0.25,0.2,1772,0.99,10177.47,0.14
1581592593.6701856,448.8,0.25,0.2,1779,0.99,10177.46,0
1581592626.0022807,445,0.25,0.2,1773,0.99,10177.47,-0.1
1581592656.1298616,448.15,0.25,0.2,1770,0.98,10179.78,0
1581592686.1703057,445.31,0.25,0.2,1762,0.98,10179.77,-0.03
1581592717.1526368,446.32,0.25,0.2,1765,0.98,10179.71,0.53
1581592748.25668,450.8,0.25,0.2,1771,0.99,10179,0.1
1581592780.568464,442.6,0.25,0.2,1771,0.98,10171.33,0.33
1581592811.246999,447.32,0.25,0.2,1793,1,10168.07,0.2
1581592841.851536,447.31,0.25,0.2,1785,0.99,10168.06,-0.07
1581592878.1450963,450.71,0.25,0.2,1785,0.99,10168.07,0.14
1581592908.6586745,452.12,0.25,0.2,1785,0.99,10171.49,0
1581592938.9132102,455.76,0.26,0.2,1771,0.98,10168.07,0.17
1581592969.3537347,458.55,0.26,0.2,1763,0.98,10161.39,0.4
1581593000.1728303,456.86,0.26,0.2,1764,0.98,10164.92,-0.07
1581593030.311373,455.88,0.26,0.2,1757,0.98,10166.75,-0.05
1581593061.0218465,460.94,0.26,0.2,1748,0.97,10163.16,0.5
1581593092.1589615,460,0.26,0.21,1739,0.97,10162.24,0.23
1581593122.4200563,459.42,0.27,0.21,1730,0.96,10168,0.36
1581593156.813448,455.28,0.27,0.21,1715,0.95,10162.42,0.17
1581593187.2391138,459.38,0.27,0.21,1727,0.96,10162.42,0.23
1581593219.1900635,461.41,0.27,0.22,1725,0.96,10162.42,-0.12
1581593250.7062588,461.45,0.27,0.23,1716,0.95,10157.89,0.6
1581593284.214442,455.17,0.27,0.22,1709,0.95,10164.93,0.5
1581593315.1597235,459.23,0.27,0.23,1711,0.95,10166.77,0.1
1581593345.2178047,457.88,0.27,0.22,1711,0.95,10169.34,0.62
1581593375.3503444,453.32,0.27,0.22,1702,0.95,10166.02,0.38
1581593405.8245878,447.35,0.26,0.21,1702,0.95,10160.52,-0.22
1581593437.3937764,443.75,0.27,0.21,1649,0.92,10163.15,0.5
1581593467.6467273,437.62,0.27,0.21,1631,0.91,10160.3,0
1581593498.5445743,435.36,0.27,0.21,1621,0.9,10157.64,0.35
1581593530.6667192,427.88,0.27,0.22,1592,0.89,10157.64,-0.09
1581593563.7421987,432.47,0.27,0.22,1606,0.89,10154.06,0.3
1581593594.656723,430.29,0.27,0.23,1598,0.89,10146.62,0.19
1581593627.7009594,427.58,0.27,0.23,1583,0.88,10155.7,0.5
1581593658.9350502,420.61,0.27,0.21,1568,0.87,10153.59,0.4
1581593691.0805178,410.88,0.27,0.21,1539,0.86,10153.6,0.1
1581593722.167665,410.73,0.27,0.21,1535,0.85,10146.61,0.27
1581593752.9025004,408.54,0.27,0.21,1528,0.85,10143.07,-0.16
1581593783.902433,400.58,0.26,0.2,1514,0.84,10134.58,-0.29
1581593814.2897305,401.32,0.27,0.21,1512,0.84,10126.35,1
1581593845.6304252,399.71,0.27,0.21,1500,0.83,10148.21,0.7
1581593879.3129811,397.77,0.27,0.21,1493,0.83,10141.9,0.87
1581593909.9499726,394.51,0.27,0.21,1488,0.83,10132.68,-0.09
1581593940.1043618,389.42,0.26,0.21,1481,0.82,10137.62,0
1581593970.3788495,385.54,0.26,0.21,1471,0.82,10137.54,0
1581594000.6306417,383.31,0.26,0.21,1465,0.81,10131.3,-0.2
1581594030.7085562,379.5,0.26,0.21,1459,0.81,10131.29,-0.05
1581594061.1771421,384.47,0.26,0.22,1471,0.82,10124.56,0.4
1581594094.5557356,386.39,0.26,0.21,1482,0.82,10119.87,0.16
1581594126.5080225,384.68,0.26,0.21,1486,0.83,10129.51,-0.03
1581594156.599288,383.47,0.26,0.21,1490,0.83,10120.17,0.17
1581594186.8304822,381.89,0.26,0.21,1495,0.83,10115,0.5
1581594219.0197372,382.52,0.26,0.21,1493,0.83,10111.99,0.59
1581594250.392494,382.55,0.26,0.2,1500,0.83,10112,0.15
1581594281.8781662,382.29,0.25,0.2,1502,0.84,10112.01,0.15
1581594312.422457,383.45,0.26,0.2,1498,0.83,10113.61,0.3
1581594343.441527,389.71,0.26,0.2,1528,0.85,10112,-0.05
1581594374.365054,388.74,0.25,0.2,1529,0.85,10087.19,0.12
1581594405.5773015,389.48,0.26,0.2,1524,0.85,10128.7,0.8
1581594438.2795346,392.59,0.26,0.2,1535,0.85,10135.42,-0.09
1581594469.725831,395.02,0.26,0.2,1530,0.85,10121.14,0.44
1581594500.757034,393.5,0.26,0.2,1531,0.85,10135.56,0
1581594531.3805587,390.11,0.26,0.2,1516,0.84,10134.3,-0.01
1581594562.3859663,390.39,0.26,0.2,1523,0.85,10130.66,0.6
1581594596.1134655,388.73,0.26,0.2,1508,0.84,10138.15,0.6
1581594626.9419801,389.58,0.26,0.2,1511,0.84,10135.18,0
1581594657.191278,394.94,0.26,0.2,1527,0.85,10122.95,-0.6
1581594689.0071292,394.78,0.26,0.2,1530,0.85,10130.97,0.45
1581594720.709657,397.12,0.26,0.2,1536,0.85,10134.13,0.4
1581594751.4258368,396.28,0.26,0.2,1549,0.86,10128.99,0.23
1581594781.8333702,395.56,0.25,0.2,1553,0.86,10127.34,0.37
1581594811.9209352,396.66,0.26,0.2,1548,0.86,10127.35,0.4
1581594842.1221259,395.64,0.25,0.2,1552,0.86,10126.3,0.5
