time,high,low,open,volumefrom,volumeto,close
1503662400,665.22,648.26,664.92,7587.56,4922021.61,648.7
1503666000,654.66,640.73,648.7,6880.82,4417737.76,642.04
1503669600,646.07,636.01,642.04,7033.21,4519360.6,642.57
1503673200,651.35,626.11,642.57,19529.87,12245183.96,627
1503676800,635.67,628.53,627,9454.46,5993030.38,633.88
1503680400,640.6,626.43,633.88,9287.71,5855096.32,630.41
1503684000,636.78,629.23,630.41,7624.97,4814763.88,631.45
1503687600,628.23,615.24,631.45,7170.08,4482744.02,625.2
1503691200,628.86,621.93,625.2,5872.64,3667607.16,624.52
1503694800,626.99,615.71,624.52,6402.82,3983933.64,622.22
1503698400,632.74,624.42,622.22,5802.86,3669132.57,632.3
1503702000,634.59,629.35,632.3,6640.17,4196365.45,631.97
1503705600,639.83,628.47,631.97,8279.58,5293907.28,639.39
1503709200,634.43,631.4,639.39,4408.79,2783690.82,631.4
1503712800,626.93,622.64,631.4,5567.88,3490691.94,626.93
1503716400,635.18,629.57,626.93,5459.71,3442006.31,630.44
1503720000,630.2,625.46,630.44,4820.36,3014946.25,625.46
1503723600,633.11,626.63,625.46,4612.54,2898315.63,628.36
1503727200,630.98,628.38,628.36,3865.77,2435861.14,630.11
1503730800,632.74,628.39,630.11,4164.87,2618989.28,628.83
1503734400,633.3,625.67,628.78,2675.59,1679059.39,633.12
1503738000,634.01,630.13,636.91,5373.45,3402189.71,633.15
1503741600,636.24,628.02,633.15,4254.33,2679171.32,629.75
1503745200,630.43,627.84,629.75,3331.86,2094757.6,628.71
1503748800,628.19,621,627.33,3062.21,1906640.14,624.23
1503752400,626.77,621.2,625.1,3475.26,2160309.7,621.63
1503756000,621.84,617.98,621.63,6639.21,4111458.27,619.27
1503759600,625.41,612.48,619.27,10458.36,6437114.47,615.5
1503763200,623.77,613.86,615.5,7931.63,4906495.56,618.6
1503766800,629.88,615.72,618.6,6630.45,4170672.97,629.02
1503770400,635.18,626.95,629.02,4629.09,2904222.19,627.39
1503774000,629.26,621.88,627.39,4005.1,2494163.81,622.75
1503777600,625.41,620.61,622.75,4431.3,2769443.08,624.97
1503781200,625.35,622.31,624.97,4305.63,2683178.7,623.18
1503784800,626.46,621.67,623.18,4198.31,2613631.32,622.54
1503788400,623.25,617.16,622.54,5710.8,3549310.4,621.51
1503792000,625.98,621.19,621.51,4117.81,2563326.8,622.5
